duration_time,team_1_result,team_1_kills,team_1_deaths,team_1_assits,team_2_result,team_2_kills,team_2_deaths,team_2_assits
1766,1,26,23,34,0,23,27,23
1882,1,57,20,67,0,20,57,23
1603,0,29,35,40,1,35,29,40
1389,0,17,29,18,1,29,17,42
1354,1,27,9,31,0,9,27,11
1642,1,40,29,65,0,29,40,48
1854,1,35,24,29,0,24,35,15
2261,0,38,39,78,1,39,38,66
1389,0,6,21,11,1,21,6,32
1458,1,29,8,65,0,8,29,13
1710,1,31,18,41,0,18,31,27
1398,1,39,21,52,0,21,39,27
1745,0,13,30,15,1,30,13,45
2213,1,33,22,67,0,22,33,38
1209,1,24,4,24,0,4,24,3
1888,0,23,32,21,1,32,23,41
1383,1,30,14,48,0,14,30,25
1905,0,36,39,72,1,38,36,59
915,0,6,12,6,1,12,6,11
1387,1,27,17,45,0,17,28,15
1345,1,20,19,26,0,19,20,29
1568,1,19,20,48,0,20,19,33
2112,1,47,35,95,0,35,47,62
2220,1,48,34,65,0,34,48,64
1745,0,31,36,43,1,36,31,72
1533,0,12,32,28,1,32,12,46
2099,1,36,29,74,0,29,36,30
2035,0,46,41,89,1,41,46,76
1496,0,12,25,23,1,25,12,54
1535,0,11,25,22,1,25,11,41
1363,1,21,13,45,0,13,21,19
1565,1,36,15,50,0,15,36,14
1572,1,23,8,31,0,8,23,17
1745,0,28,45,43,1,45,28,67
1840,0,24,31,39,1,30,24,51
2144,1,43,33,70,0,33,44,44
2087,1,25,15,49,0,15,25,27
1592,1,14,5,23,0,5,14,5
1782,1,42,21,61,0,21,42,26
1358,0,10,23,11,1,23,10,40
1416,1,31,14,32,0,14,31,14
1665,1,45,18,55,0,18,45,29
1403,0,22,21,34,1,21,22,30
1540,1,32,13,38,0,13,32,18
1700,1,35,20,61,0,19,35,30
1510,0,19,40,20,1,40,19,67
2111,1,48,32,72,0,32,48,53
1232,0,11,41,13,1,41,11,50
1444,0,18,33,29,1,33,18,62
1843,1,24,20,42,0,20,24,35
1071,0,12,34,13,1,34,12,38
1831,0,25,31,35,1,31,25,56
1894,0,23,48,35,1,48,23,85
1261,1,28,9,41,0,9,28,12
1412,1,30,20,48,0,20,30,45
1755,0,16,36,28,1,36,17,78
194,0,0,0,0,1,0,1,0
1446,1,58,22,72,0,22,58,24
1557,1,38,23,48,0,23,38,30
1980,0,26,28,50,1,27,26,63
2329,1,41,27,63,0,27,41,46
1317,0,6,15,9,1,15,6,24
1623,0,18,30,22,1,30,18,46
2038,0,26,43,40,1,43,26,51
1710,1,26,13,49,0,13,26,18
1742,0,28,49,48,1,49,28,59
1684,1,33,16,61,0,16,33,25
1396,0,15,31,22,1,29,15,54
1431,0,21,29,30,1,29,21,51
1629,0,10,26,12,1,26,10,41
958,0,8,22,13,1,22,8,23
2017,0,24,36,32,1,36,24,68
1516,1,24,14,34,0,14,24,14
1601,1,26,16,45,0,16,26,43
1520,1,37,19,46,0,19,37,22
1175,0,6,20,7,1,20,6,37
2132,1,41,23,80,0,23,41,41
1300,0,17,36,29,1,36,17,30
1616,0,15,38,24,1,38,15,70
1967,1,28,22,40,0,22,28,22
1373,1,34,9,34,0,9,34,13
1705,1,36,16,45,0,16,36,19
921,0,6,16,5,1,16,6,20
1241,1,23,11,32,0,11,23,15
1511,1,27,18,60,0,18,27,27
1034,1,21,6,27,0,6,21,5
1126,0,7,28,9,1,28,7,42
1945,0,12,20,24,1,20,12,38
1667,1,39,27,68,0,27,40,34
2631,1,35,35,73,0,35,35,44
1964,1,34,26,52,0,26,34,38
1531,1,31,15,45,0,15,31,28
1538,1,35,10,37,0,10,35,14
2082,1,41,35,53,0,35,41,34
1345,1,30,15,29,0,15,30,20
2124,1,40,34,59,0,34,40,53
2299,0,31,34,62,1,34,31,78
1335,1,19,9,15,0,9,19,7
1531,1,39,18,64,0,18,39,31
1335,0,10,28,7,1,28,10,32
1175,0,9,25,12,1,25,9,41
1307,1,29,16,37,0,16,29,23
2052,1,21,26,37,0,26,21,60
202,0,1,0,1,1,0,1,0
1746,0,28,41,38,1,41,28,60
1713,0,19,38,42,1,37,19,65
1432,1,27,20,32,0,20,27,22
1836,0,22,24,38,1,24,22,34
1471,1,36,22,58,0,22,36,29
1774,1,40,30,69,0,30,40,45
1619,1,26,16,43,0,16,26,29
2072,1,38,22,66,0,21,38,31
1452,0,12,30,15,1,30,12,37
1768,0,29,35,47,1,35,29,63
1871,0,19,39,24,1,39,19,72
1901,1,41,33,73,0,33,41,47
1632,1,22,25,43,0,25,22,39
1308,0,21,30,18,1,30,21,40
1895,0,27,36,50,1,35,27,44
1601,0,23,36,35,1,36,23,76
1335,0,11,32,14,1,32,11,36
1853,1,46,28,71,0,28,46,46
1899,0,31,30,33,1,30,31,46
1682,0,22,39,36,1,39,22,53
1969,0,24,35,46,1,35,24,62
1366,1,37,13,27,0,13,37,17
1098,0,9,24,7,1,24,9,35
1715,0,17,34,33,1,34,17,81
1922,1,37,36,63,0,36,37,60
1683,0,22,35,20,1,34,22,35
1521,1,23,8,45,0,8,23,12
1833,1,30,21,49,0,20,30,31
1727,1,26,23,30,0,23,26,29
964,0,7,15,9,1,15,7,12
1829,0,28,49,44,1,49,28,60
2182,1,44,28,83,0,28,44,52
1139,1,17,6,22,0,6,17,9
1473,1,28,24,36,0,24,28,39
1866,1,29,30,53,0,30,29,48
1574,0,11,26,20,1,26,11,38
1380,0,16,31,20,1,31,16,36
1450,0,14,7,15,1,7,14,21
1296,0,14,36,20,1,36,14,51
1697,0,19,24,25,1,24,19,36
2132,1,39,28,73,0,28,39,49
1887,1,54,37,52,0,37,54,34
1326,0,9,29,13,1,29,9,42
1827,1,35,21,63,0,21,35,32
1903,1,35,34,67,0,34,35,44
1379,1,35,26,56,0,26,35,33
2040,0,41,41,63,1,41,41,54
2252,1,43,29,65,0,28,43,34
1813,0,30,52,34,1,52,30,56
1169,0,9,18,14,1,18,9,22
1351,1,22,7,22,0,7,22,5
1692,1,19,28,26,0,28,19,48
1589,1,27,18,53,0,18,27,29
1572,1,36,14,43,0,14,36,21
1230,0,5,21,7,1,21,5,30
1148,1,18,7,22,0,7,18,8
1782,0,26,43,31,1,43,26,60
1589,0,25,38,36,1,38,26,57
1416,1,28,22,39,0,22,28,21
1317,1,28,16,34,0,16,28,14
1630,1,35,24,43,0,24,35,35
1708,0,25,30,23,1,30,25,34
913,0,15,35,23,1,35,15,35
1641,0,17,26,20,1,26,17,28
1854,1,38,19,80,0,19,38,35
1749,1,42,30,47,0,30,42,47
1790,0,25,29,34,1,29,25,39
2044,0,27,34,39,1,34,27,42
1317,1,22,10,31,0,10,22,11
1582,1,41,24,52,0,24,41,40
1286,1,31,19,35,0,19,31,16
1809,0,19,39,32,1,39,19,58
1659,1,43,16,82,0,16,43,25
1750,1,20,15,37,0,15,20,20
1143,0,10,34,14,1,34,10,44
1793,1,41,25,64,0,24,41,31
1246,0,14,35,18,1,35,14,24
2734,0,43,41,51,1,41,43,49
1609,1,27,18,39,0,18,28,26
1496,1,37,18,52,0,18,37,31
1633,0,17,35,30,1,35,17,52
1625,1,24,17,26,0,17,24,23
1188,0,8,29,12,1,29,8,36
2134,1,39,27,52,0,27,39,46
921,1,19,4,21,0,4,19,3
1888,1,27,14,41,0,14,27,38
1828,1,30,21,58,0,21,30,32
1147,1,24,5,27,0,5,25,8
1589,1,27,8,35,0,8,27,4
2227,0,26,39,50,1,39,26,80
1213,0,8,15,10,1,15,8,14
1114,1,15,7,15,0,7,15,5
1248,0,6,22,8,1,22,6,24
951,1,17,10,23,0,10,17,14
1809,0,20,32,20,1,32,20,70
1339,1,31,10,42,0,10,31,15
1695,0,25,30,52,1,30,25,37
1230,1,27,15,39,0,14,27,25
966,0,5,16,8,1,16,6,18
1328,1,19,11,14,0,11,19,18
1258,1,35,19,41,0,19,35,18
1357,1,31,11,52,0,11,31,12
1394,0,17,28,17,1,28,17,53
1616,0,16,30,17,1,30,16,57
1779,1,31,24,52,0,24,31,29
1509,1,37,22,58,0,22,37,35
1366,1,21,12,27,0,12,21,14
1297,0,6,21,10,1,21,7,27
1929,1,29,18,65,0,17,29,29
1635,1,34,15,65,0,15,34,24
1718,0,24,48,40,1,48,24,94
2241,1,37,31,80,0,31,38,57
2252,1,38,31,42,0,31,38,50
1664,0,21,40,34,1,40,21,56
1134,1,25,9,22,0,9,25,5
1377,0,8,30,16,1,29,8,36
1284,0,12,27,19,1,27,12,31
1528,1,26,12,49,0,12,26,17
1350,1,26,10,31,0,10,26,10
1504,0,15,33,17,1,33,15,34
1375,0,9,31,6,1,31,10,36
1132,0,11,31,13,1,31,11,35
1800,0,31,47,43,1,47,31,71
1924,0,40,40,72,1,40,40,68
2100,1,32,22,62,0,22,32,47
1210,0,17,30,19,1,30,18,33
919,1,17,8,22,0,8,17,12
1210,1,20,13,28,0,13,20,11
1753,0,15,34,22,1,34,15,49
1282,0,10,24,11,1,24,10,37
1794,0,11,26,18,1,26,11,46
1731,0,17,29,32,1,29,17,50
1501,1,46,20,45,0,20,46,35
1405,0,8,25,12,1,25,8,35
1003,1,18,10,15,0,10,18,14
1087,0,6,14,12,1,14,6,27
1330,1,22,12,21,0,12,22,12
1661,1,28,22,53,0,22,28,42
2219,0,32,44,38,1,44,32,50
1855,1,37,24,68,0,24,37,38
1192,1,22,7,31,0,7,22,9
2142,0,24,43,48,1,43,24,82
1247,0,15,37,14,1,37,15,58
1378,1,32,22,55,0,22,32,36
1632,0,29,42,36,1,42,29,46
1865,0,24,26,34,1,26,24,41
1968,0,34,30,67,1,30,34,51
1433,0,10,23,20,1,23,10,42
1329,0,7,23,7,1,23,7,20
1776,0,17,27,30,1,27,17,53
1804,1,36,26,55,0,26,36,44
1295,1,25,13,42,0,13,25,16
1437,1,37,13,79,0,13,37,24
1443,0,14,26,11,1,26,14,28
1457,0,19,30,36,1,30,20,59
1209,0,10,24,16,1,24,10,35
1594,1,29,19,67,0,19,29,23
2284,0,32,32,61,1,32,32,55
2169,0,22,31,31,1,31,22,48
1216,0,13,33,14,1,33,13,50
1887,1,42,33,46,0,33,42,32
1414,1,22,12,55,0,12,22,15
1504,0,21,42,38,1,42,21,95
2281,0,40,47,59,1,47,40,99
1891,0,25,34,38,1,34,25,79
1931,0,28,37,27,1,37,28,52
1278,1,23,4,41,0,4,23,6
1904,0,19,29,26,1,29,19,40
1199,1,40,15,42,0,15,40,14
1583,1,32,20,42,0,20,32,27
1414,1,21,20,33,0,20,21,40
1949,1,36,29,55,0,29,36,41
2341,1,36,44,55,0,44,36,62
1825,1,43,28,81,0,28,43,51
1660,1,42,24,76,0,24,42,27
1680,0,25,47,34,1,47,25,47
2717,0,40,43,85,1,43,40,87
1345,0,20,34,30,1,34,20,50
1197,1,23,4,26,0,4,23,5
1770,1,46,31,44,0,30,46,39
1778,1,46,19,76,0,19,46,35
1350,0,13,22,17,1,22,13,26
3074,1,37,43,63,0,43,37,93
2315,1,40,39,62,0,39,40,64
1793,1,34,21,68,0,21,35,25
2295,0,35,37,51,1,37,35,61
1607,1,41,22,83,0,21,41,31
1395,1,22,16,59,0,16,22,27
996,0,17,29,20,1,29,17,43
1166,1,26,10,37,0,10,26,12
1858,1,47,29,93,0,29,47,54
1306,0,21,38,27,1,38,22,41
2224,0,38,51,59,1,51,38,77
1255,0,10,24,15,1,24,10,23
1186,0,6,36,8,1,36,6,57
1247,1,21,6,44,0,6,21,10
1105,0,12,24,8,1,24,12,25
2311,1,35,27,81,0,27,35,45
912,1,19,3,23,0,3,19,2
1156,1,19,6,16,0,6,20,9
1728,1,27,20,50,0,20,27,30
1634,1,23,25,31,0,25,23,34
1493,0,16,25,27,1,25,16,30
1391,1,36,21,50,0,21,36,21
1481,0,20,33,24,1,33,20,34
1030,0,17,32,23,1,31,17,22
1338,0,20,20,26,1,20,20,32
1684,1,32,16,43,0,16,32,27
1996,0,46,48,108,1,48,46,76
917,1,12,3,12,0,3,12,3
2137,1,45,39,75,0,39,45,67
1483,1,32,13,38,0,12,32,17
2103,1,27,49,53,0,49,28,93
1892,0,27,31,38,1,31,27,41
1740,1,37,26,78,0,26,37,40
1298,0,10,26,9,1,26,10,29
1741,0,13,27,18,1,27,13,52
1620,1,30,12,41,0,12,30,19
1666,1,34,28,68,0,28,34,53
1821,0,23,40,25,1,39,23,48
1172,1,24,8,25,0,8,24,10
1356,0,8,23,17,1,23,8,37
1991,1,35,23,41,0,23,35,32
2222,0,20,42,45,1,42,20,89
1218,0,4,19,6,1,18,4,12
1362,1,26,12,40,0,11,26,20
1452,1,29,15,50,0,15,29,12
1252,0,15,21,21,1,21,15,21
3167,0,26,27,58,1,27,26,38
1729,0,17,42,27,1,42,17,84
1797,1,47,23,70,0,23,47,37
1871,1,37,24,43,0,24,38,27
1316,1,29,13,30,0,13,29,17
1224,0,8,26,6,1,26,8,39
1328,1,14,6,23,0,6,14,10
1364,1,24,15,25,0,15,25,14
2146,1,36,33,83,0,32,36,40
1590,1,31,14,47,0,14,31,21
1668,0,31,36,44,1,36,31,58
1726,0,18,31,28,1,31,18,56
1757,0,16,26,34,1,26,16,40
194,0,0,0,0,1,0,0,0
1789,0,21,33,43,1,33,22,61
1033,0,6,16,6,1,16,6,23
2353,1,24,23,60,0,23,24,57
1033,0,8,11,6,1,11,8,6
813,1,18,1,15,0,1,18,0
1128,1,18,9,39,0,9,18,11
1464,0,10,21,15,1,21,10,25
1629,1,35,21,57,0,21,35,23
1502,0,16,27,28,1,27,17,36
2075,1,31,23,47,0,23,31,33
1781,1,28,21,41,0,21,28,35
1361,1,39,15,66,0,15,39,22
1733,1,38,17,67,0,16,38,15
970,0,6,16,4,1,16,6,22
2007,1,32,22,55,0,22,32,33
2421,0,25,35,45,1,34,25,78
1295,1,24,13,27,0,13,24,17
1092,0,14,26,4,1,26,14,33
1685,1,49,26,59,0,26,49,50
2564,1,45,36,62,0,36,45,58
1298,1,27,10,45,0,9,28,17
1271,1,21,4,24,0,4,22,3
1290,0,9,24,14,1,24,9,33
1263,1,29,9,38,0,9,29,14
1679,1,45,21,51,0,21,45,50
1468,0,13,25,10,1,25,13,40
1628,0,18,39,30,1,39,18,80
1516,1,35,21,65,0,21,36,27
2121,1,40,39,58,0,39,40,54
1814,1,30,21,44,0,21,30,32
2343,0,55,51,108,1,51,55,76
2083,0,20,25,38,1,25,20,45
1968,1,23,29,25,0,29,23,42
1865,1,23,18,42,0,18,23,33
947,0,2,16,2,1,15,2,16
1650,1,41,23,65,0,23,41,29
2852,1,45,26,69,0,26,45,37
1976,0,34,40,70,1,40,34,71
972,0,7,15,7,1,15,7,17
1959,0,25,31,34,1,30,25,39
2312,1,41,37,78,0,37,41,58
1164,1,27,6,24,0,6,27,11
1675,0,21,31,26,1,31,21,57
1517,0,17,24,26,1,24,17,51
1706,1,33,33,48,0,33,33,38
1304,0,8,22,11,1,22,8,19
1337,0,9,20,13,1,20,10,32
2507,1,43,39,63,0,39,43,59
1641,0,9,28,8,1,28,9,50
1230,1,24,5,25,0,5,24,4
1348,1,34,14,49,0,14,34,21
2120,0,26,38,38,1,38,26,70
1759,1,27,18,41,0,18,29,17
2207,0,31,51,32,1,51,31,70
2335,1,46,34,82,0,34,46,40
1335,0,10,22,12,1,21,10,33
2396,1,49,39,103,0,39,50,70
1526,0,20,35,31,1,35,20,45
1395,1,17,11,11,0,11,17,14
1648,0,27,44,31,1,44,27,79
1639,1,15,5,28,0,5,15,6
1255,0,15,30,16,1,30,15,32
965,0,8,26,2,1,26,8,26
1717,1,43,20,77,0,20,44,40
973,1,19,6,29,0,6,19,10
1293,1,36,14,44,0,14,36,21
198,0,0,3,0,1,2,0,0
1599,0,19,38,27,1,38,19,48
1954,1,28,22,56,0,22,28,35
614,1,6,2,6,0,2,6,2
966,0,9,22,13,1,22,9,30
1833,0,20,27,28,1,27,20,54
2783,0,44,52,75,1,52,45,85
1217,0,12,33,17,1,33,12,47
1869,1,42,38,56,0,38,42,73
1927,1,32,29,42,0,29,32,36
917,1,26,5,27,0,5,26,6
1860,0,13,26,17,1,26,13,41
2109,0,27,35,52,1,35,27,65
929,0,4,12,2,1,12,4,9
1495,0,22,40,32,1,40,22,60
1873,1,42,32,47,0,32,42,40
2139,1,44,39,77,0,38,44,64
1460,0,17,30,24,1,30,17,47
1418,0,13,23,16,1,23,13,35
1814,1,39,19,55,0,19,39,15
1538,0,23,32,33,1,32,23,49
1846,1,30,26,54,0,26,30,39
1566,1,43,22,54,0,22,43,27
1918,1,40,36,59,0,36,40,41
1057,1,34,10,41,0,10,34,14
1424,0,16,31,17,1,31,16,35
1411,1,33,19,38,0,19,33,21
1888,1,44,26,44,0,26,44,36
921,0,3,11,4,1,11,3,16
1346,0,24,39,37,1,38,24,41
1559,0,19,33,18,1,33,19,54
1818,1,44,26,104,0,25,44,27
1195,0,16,27,11,1,27,18,22
2196,1,39,28,85,0,28,39,56
1088,1,31,7,42,0,7,31,7
1918,0,31,36,47,1,36,31,72
2314,0,38,43,65,1,43,38,87
1328,1,36,23,46,0,23,36,32
993,1,25,8,28,0,8,25,10
2283,0,49,49,76,1,49,49,65
195,0,1,1,2,1,1,1,0
1748,0,19,35,34,1,34,20,70
1662,1,43,13,64,0,13,43,20
2081,0,14,28,24,1,28,14,48
1326,0,12,32,12,1,32,12,36
1091,0,5,25,7,1,25,5,41
1354,0,11,36,16,1,36,11,69
1328,0,16,30,17,1,30,16,32
1886,1,33,14,72,0,14,33,28
1879,0,17,29,28,1,29,17,73
2082,1,46,33,68,0,33,46,60
1218,0,11,23,8,1,23,11,28
1797,1,37,21,60,0,21,37,30
1370,1,22,8,43,0,8,22,10
1454,1,28,16,30,0,16,28,27
1146,0,11,30,15,1,30,11,38
1128,1,29,5,32,0,5,29,5
1226,1,13,3,14,0,3,13,2
1465,1,27,14,43,0,14,27,18
1657,0,24,36,33,1,36,24,57
1274,0,11,24,17,1,24,11,47
1929,1,32,17,50,0,17,33,38
913,0,5,23,5,1,23,6,13
1214,1,27,12,35,0,12,27,19
1002,1,18,3,18,0,3,18,4
2259,0,37,46,53,1,46,37,70
1456,0,22,41,23,1,41,22,63
1569,1,32,20,59,0,20,32,36
1683,0,16,31,16,1,31,16,38
1655,0,7,25,10,1,25,7,46
1885,0,26,36,37,1,36,26,61
1686,1,33,20,47,0,20,33,27
1506,1,21,8,50,0,8,21,14
2152,1,22,21,43,0,21,22,38
1243,1,24,17,27,0,16,24,16
1526,0,13,31,26,1,31,13,47
1510,1,17,9,34,0,9,17,11
2987,1,53,35,121,0,35,53,51
1299,0,8,22,17,1,22,9,24
1806,0,18,35,26,1,35,18,45
1714,0,17,31,30,1,31,17,73
1637,1,37,27,57,0,27,37,36
1985,1,41,35,77,0,35,41,56
2053,1,33,33,66,0,33,33,69
2481,0,23,32,43,1,32,23,44
1219,1,28,8,39,0,8,28,8
627,1,7,2,7,0,2,7,1
1795,1,35,22,49,0,22,35,34
926,0,4,15,3,1,15,4,15
1735,0,21,33,24,1,33,21,41
1492,1,33,14,39,0,14,33,17
1508,1,33,24,50,0,24,33,35
1764,1,33,25,47,0,25,33,43
1545,1,33,17,50,0,17,33,21
2027,0,21,40,32,1,40,21,46
2100,0,17,25,33,1,24,17,47
1827,1,31,25,37,0,25,31,35
1300,1,19,5,22,0,5,19,3
1322,1,47,20,56,0,20,48,20
2268,0,21,34,29,1,34,21,64
1439,1,32,13,32,0,13,32,15
1569,1,26,24,36,0,24,28,33
1399,1,26,11,35,0,11,26,19
1821,0,14,34,19,1,34,14,69
2245,1,33,37,57,0,37,33,43
1720,1,46,30,80,0,30,46,39
1071,0,11,16,13,1,16,11,15
1545,0,18,28,16,1,28,19,55
1505,0,6,12,9,1,11,6,19
2149,1,28,28,46,0,28,28,56
1549,0,10,19,14,1,19,10,35
1846,0,23,35,45,1,35,23,71
1350,0,11,25,13,1,25,11,38
1576,0,13,29,22,1,29,13,45
1414,1,18,14,22,0,14,18,21
1984,1,34,23,55,0,23,34,46
2143,1,35,28,51,0,28,35,57
1733,1,46,28,42,0,28,47,34
2251,0,34,38,45,1,38,34,66
1589,0,24,33,18,1,33,24,54
622,0,5,10,6,1,10,5,13
1317,1,38,16,44,0,15,38,13
1471,0,21,36,22,1,36,21,46
2017,1,40,25,50,0,25,40,37
1838,0,27,32,48,1,32,27,53
1271,1,14,7,22,0,7,14,9
995,1,19,5,20,0,5,19,7
1383,1,28,12,29,0,12,28,13
1647,1,40,22,51,0,22,40,31
1377,0,18,27,24,1,27,18,23
1630,0,17,36,31,1,36,17,45
2028,1,39,34,77,0,34,39,64
1980,1,44,26,68,0,26,44,37
1718,1,31,19,36,0,19,31,17
1789,0,23,30,38,1,30,24,45
2177,1,34,25,44,0,25,34,51
201,1,1,0,1,0,0,1,0
1717,1,31,19,49,0,19,31,27
1649,1,41,33,56,0,33,41,47
1561,1,29,11,48,0,11,29,16
2588,0,48,53,86,1,53,49,74
1371,0,12,21,16,1,21,12,26
1747,1,42,29,62,0,28,42,53
1953,0,34,42,47,1,42,34,48
1230,1,19,7,27,0,7,19,4
1983,0,20,33,30,1,33,20,59
1733,1,44,36,85,0,36,44,41
1325,0,21,20,23,1,20,21,15
1471,1,24,10,42,0,10,24,14
1431,0,13,24,16,1,24,13,30
1950,1,43,26,69,0,26,43,44
1906,1,36,21,53,0,21,36,42
1732,0,23,41,20,1,41,23,63
1652,0,17,32,24,1,31,17,33
1523,0,18,29,16,1,29,18,45
2137,1,38,40,71,0,40,38,53
1681,1,26,22,45,0,22,26,37
1521,0,19,40,18,1,40,19,68
1274,0,15,35,18,1,35,16,64
1144,1,39,14,35,0,14,39,16
1561,0,14,29,23,1,29,14,39
1318,0,10,31,4,1,31,10,45
1406,1,24,14,40,0,14,24,19
1620,0,29,30,41,1,30,29,61
1987,0,30,55,43,1,55,31,77
1245,0,4,23,6,1,23,4,34
1117,0,9,47,14,1,47,9,48
988,0,9,21,10,1,21,9,19
1591,0,20,36,30,1,36,20,60
1846,0,27,39,45,1,39,27,66
1912,1,49,33,76,0,33,49,51
1626,0,15,34,24,1,34,15,38
1837,0,28,28,46,1,28,28,52
1871,1,35,24,62,0,24,36,38
1316,0,9,27,9,1,27,10,45
1567,0,11,30,11,1,30,11,40
1723,0,15,25,27,1,25,15,60
1213,1,18,6,25,0,6,18,8
1677,1,37,14,73,0,14,37,18
1652,0,22,36,28,1,36,22,49
2213,0,25,30,50,1,30,26,52
1427,1,42,15,42,0,15,42,16
1038,0,6,17,8,1,17,6,18
1655,1,40,23,85,0,23,40,41
1582,1,37,22,71,0,22,37,24
2338,1,42,33,72,0,33,42,58
2186,0,19,27,39,1,27,19,52
1449,0,21,39,26,1,39,21,68
1116,1,13,3,24,0,3,13,1
1784,1,33,28,46,0,28,33,52
1944,1,25,15,36,0,15,25,24
1184,1,20,6,31,0,6,20,7
196,0,1,0,0,1,0,1,0
1223,0,11,29,12,1,29,11,51
1947,1,34,15,78,0,15,34,41
2037,0,29,26,39,1,26,29,37
1351,1,27,13,49,0,13,27,19
1871,0,26,31,48,1,31,26,49
1935,0,27,40,39,1,40,27,102
1419,0,16,24,19,1,24,16,33
1157,0,12,17,16,1,17,12,17
1325,1,27,6,57,0,6,27,7
1649,1,29,16,54,0,16,29,27
2043,0,40,30,59,1,30,41,57
1502,0,23,37,40,1,36,23,74
1762,0,24,39,42,1,39,24,56
1919,1,22,23,33,0,23,22,39
1630,1,32,22,73,0,22,32,39
1943,0,24,34,42,1,34,24,76
1838,1,41,26,51,0,26,41,36
1450,0,12,27,9,1,27,12,43
1787,1,33,20,46,0,20,33,41
1353,1,26,9,35,0,9,27,14
1506,0,11,26,18,1,26,11,38
1903,0,15,29,23,1,29,15,58
1306,1,31,11,73,0,11,31,24
2195,0,29,41,42,1,41,29,64
1596,1,29,18,57,0,18,29,31
1408,1,14,16,33,0,15,15,21
1651,1,26,9,42,0,9,26,16
1710,0,19,33,32,1,33,19,57
1450,0,10,20,8,1,20,10,22
1236,1,23,8,36,0,8,24,9
1801,1,33,20,73,0,20,33,36
1273,1,31,25,52,0,25,31,27
1510,1,29,12,70,0,12,29,24
1321,0,8,18,15,1,18,8,30
1546,1,25,13,38,0,13,25,24
1194,1,27,11,19,0,11,27,11
1680,1,24,12,47,0,12,24,17
1385,0,8,23,10,1,23,8,35
1320,1,34,10,50,0,10,34,17
1532,1,26,14,45,0,14,26,12
1698,0,14,38,22,1,38,14,51
1604,0,20,31,40,1,31,20,54
2353,1,42,38,90,0,38,42,58
1498,0,9,36,17,1,36,9,64
1311,1,27,7,37,0,7,27,4
1215,0,11,25,19,1,25,11,44
1809,1,35,23,56,0,23,35,35
1622,1,28,22,57,0,22,28,23
1687,0,22,34,28,1,34,22,57
1773,1,23,14,44,0,13,23,21
1757,1,23,20,45,0,20,24,35
1238,0,7,19,5,1,19,7,23
1620,1,27,9,48,0,9,27,11
1500,0,21,43,24,1,43,21,63
1804,0,21,31,28,1,31,21,65
1471,1,29,11,53,0,11,30,15
2430,0,33,31,69,1,31,33,68
1490,1,29,14,47,0,13,29,19
932,1,18,6,18,0,6,18,10
1256,1,21,9,24,0,9,21,14
1553,0,16,25,15,1,25,16,24
2093,1,41,36,71,0,36,41,43
2393,0,29,36,47,1,36,29,80
1878,1,47,41,89,0,41,47,57
1829,1,26,19,42,0,19,26,33
1387,1,16,9,16,0,9,16,17
1208,0,9,23,14,1,22,9,28
1948,0,21,30,56,1,30,21,53
1460,1,16,6,41,0,6,16,20
2135,0,35,38,49,1,38,35,62
1854,0,11,32,17,1,32,11,57
781,0,2,14,4,1,14,2,4
1582,1,28,20,50,0,20,28,38
1878,1,50,24,69,0,24,50,29
1286,0,10,28,11,1,28,10,36
1954,0,26,44,47,1,44,27,61
1932,1,41,28,61,0,28,41,50
2221,0,20,43,21,1,43,20,89
1812,1,41,18,81,0,18,42,27
1215,0,5,24,6,1,24,5,20
1645,0,31,48,39,1,48,31,77
1184,0,4,22,3,1,22,4,31
1498,1,34,18,52,0,17,34,21
1770,1,35,16,72,0,16,35,33
1888,1,32,21,56,0,21,33,39
1083,1,18,10,21,0,10,18,7
1829,1,36,30,88,0,30,36,53
1830,1,32,14,49,0,14,32,24
1918,0,46,52,55,1,52,46,79
1820,1,35,17,59,0,17,36,24
1845,1,29,21,63,0,20,29,28
1643,0,19,23,25,1,23,19,56
1990,1,33,26,62,0,26,33,42
967,1,22,3,19,0,3,22,2
2166,1,37,31,67,0,31,37,53
928,0,3,17,5,1,17,3,20
2127,0,36,40,39,1,40,38,49
1945,0,29,41,65,1,41,29,86
1632,0,27,41,34,1,41,27,61
1654,1,24,16,47,0,16,25,25
2106,0,21,33,34,1,33,21,62
1269,1,35,14,40,0,14,35,16
1434,0,17,31,21,1,31,17,49
1681,1,37,17,39,0,16,38,20
2331,1,35,27,47,0,27,35,39
1570,0,14,28,19,1,28,14,50
1720,1,27,24,45,0,24,27,39
1426,0,7,29,16,1,29,7,47
928,1,21,2,30,0,2,21,3
1996,1,36,27,49,0,27,36,40
1147,0,13,29,12,1,29,13,40
1713,1,25,15,37,0,15,25,31
999,0,9,26,9,1,26,9,41
1364,0,18,23,26,1,23,18,40
1661,0,21,32,35,1,32,21,63
1344,1,30,13,43,0,12,30,8
1302,0,12,30,13,1,29,12,44
2025,1,43,39,75,0,39,43,56
1589,1,31,13,54,0,13,31,25
1747,1,39,24,61,0,24,39,34
1767,0,13,27,25,1,26,13,52
1303,0,10,24,19,1,24,10,44
1317,0,7,26,12,1,26,7,26
1232,0,16,30,18,1,29,16,34
1712,1,31,15,75,0,15,31,23
1834,1,33,31,51,0,31,34,55
1423,1,29,33,47,0,33,29,56
1553,1,30,9,50,0,9,30,9
1532,1,45,13,76,0,13,45,16
1495,0,13,35,15,1,35,13,42
